"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","SOCBENHH","INCASH","PC_GDP","A","2005",8.876889948995,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2006",9.1152798885114,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2007",9.71278028588908,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2008",11.6174547053545,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2009",14.2898872110219,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2010",14.2466220202592,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2011",14.0187122308698,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2012",13.8849442765772,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2013",13.1480922386476,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2014",11.835438314448,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2015",8.78711412662686,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2016",8.40270760259693,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2017",7.75130066135967,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2018",7.21290899072516,
"IRL","SOCBENHH","INCASH","PC_GDP","A","2019",6.87518317350792,
"IRL","SOCBENHH","INKIND","PC_GDP","A","1995",10.6315142933635,
"IRL","SOCBENHH","INKIND","PC_GDP","A","1996",10.256763979519,
"IRL","SOCBENHH","INKIND","PC_GDP","A","1997",9.99756794575811,
"IRL","SOCBENHH","INKIND","PC_GDP","A","1998",9.74523910174535,
"IRL","SOCBENHH","INKIND","PC_GDP","A","1999",9.60062066169926,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2000",9.34257375149886,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2001",9.9182230730189,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2002",10.4183785917436,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2003",10.6681448160311,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2004",10.8230768425156,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2005",11.0023861430886,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2006",10.9790379158401,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2007",11.3281511928396,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2008",12.7062233487321,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2009",13.5519324116674,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2010",12.7438392915555,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2011",12.0969307283511,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2012",11.7857651957369,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2013",11.4337701106505,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2014",10.8004867104751,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2015",8.26767366984336,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2016",8.34579757532662,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2017",8.18120654634349,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2018",8.09181547008693,
"IRL","SOCBENHH","INKIND","PC_GDP","A","2019",8.16407659851885,
"ITA","SOCBENHH","INCASH","PC_GDP","A","1995",15.5929228756646,
"ITA","SOCBENHH","INCASH","PC_GDP","A","1996",15.8448537761814,
"ITA","SOCBENHH","INCASH","PC_GDP","A","1997",16.2726975871356,
"ITA","SOCBENHH","INCASH","PC_GDP","A","1998",15.9711134707888,
"ITA","SOCBENHH","INCASH","PC_GDP","A","1999",16.2040659507578,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2000",15.7647979332313,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2001",15.5740563413286,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2002",15.8693269861061,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2003",16.0868354416584,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2004",16.1530627913014,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2005",16.2184838561327,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2006",16.2364360925848,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2007",16.3734507905985,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2008",16.9304574453651,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2009",18.489517141765,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2010",18.5377532909562,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2011",18.467137462079,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2012",19.1918201318465,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2013",19.8400088097898,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2014",20.0933928210644,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2015",20.1113356349544,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2016",19.835630280882,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2017",19.6594158400288,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2018",19.7304537585945,
"ITA","SOCBENHH","INCASH","PC_GDP","A","2019",20.2057534186652,
"ITA","SOCBENHH","INKIND","PC_GDP","A","1995",9.64904185528421,
"ITA","SOCBENHH","INKIND","PC_GDP","A","1996",9.82385332364063,
"ITA","SOCBENHH","INKIND","PC_GDP","A","1997",10.0050596997887,
"ITA","SOCBENHH","INKIND","PC_GDP","A","1998",9.87894783195173,
"ITA","SOCBENHH","INKIND","PC_GDP","A","1999",9.95618004347532,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2000",10.177260340992,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2001",10.5350144248671,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2002",10.6606962561032,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2003",10.7421474486288,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2004",10.834396575408,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2005",11.209764525517,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2006",11.2492100789419,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2007",11.0482785970472,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2008",11.2727647088348,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2009",11.9453032320247,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2010",11.8057737224221,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2011",11.2728034072723,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2012",11.2867311881298,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2013",11.3033547081934,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2014",11.2990271140765,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2015",11.1214814949059,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2016",10.9676523015747,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2017",10.8523425871626,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2018",10.9363309791219,
"ITA","SOCBENHH","INKIND","PC_GDP","A","2019",10.8516471299054,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2005",10.3962774319791,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2006",10.5909565314435,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2007",10.7895943524795,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2008",11.2462328291619,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2009",12.6685134453249,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2010",12.819346466571,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2011",13.1881927154292,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2012",13.1995453344249,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2013",13.0969585965615,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2014",12.7792891670364,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2015",12.532828627881,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2016",12.6139136552979,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2017",12.4552708988905,
"JPN","SOCBENHH","INCASH","PC_GDP","A","2018",12.5180785761219,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2005",10.0386581416008,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2006",9.98172827687231,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2007",10.065335284853,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2008",10.4286657767377,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2009",11.3456560865044,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2010",11.3557823772334,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2011",11.9097044515917,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2012",12.1331500986348,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2013",12.1121532920118,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2014",12.1355541025461,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2015",12.0131604355795,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2016",12.1091121214362,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2017",11.9997457397672,
"JPN","SOCBENHH","INKIND","PC_GDP","A","2018",12.1418577638951,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1970",0.536711034778875,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1971",0.629132321673026,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1972",0.91084088454857,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1973",0.765394032828512,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1974",0.762700034264394,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1975",0.774861733824523,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1976",0.720866983043321,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1977",0.842858916972187,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1978",0.791668498307564,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1979",0.967754951286357,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1980",1.27890391246298,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1981",1.3419430703106,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1982",1.61857660934318,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1983",1.45269089250058,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1984",1.3349071871516,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1985",1.35970362083274,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1986",1.32207124495042,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1987",1.34337285751246,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1988",1.42823033259436,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1989",1.44204307782629,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1990",1.45362731605469,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1991",1.74855532466054,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1992",1.86268102232465,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1993",1.91880188484222,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1994",1.89802493729071,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1995",1.75267545464019,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1996",1.77525996548204,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1997",1.84092644232428,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1998",2.60474819858571,
"KOR","SOCBENHH","INCASH","PC_GDP","A","1999",3.30261714540883,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2000",2.07361765382851,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2001",2.01153822288815,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2002",2.00193217592644,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2003",2.36104806506919,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2004",2.53889950048691,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2005",2.86951266327918,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2006",3.12504075856582,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2007",3.42833765537147,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2008",3.75970061173814,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2009",4.0098886193182,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2010",4.06769735115877,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2011",4.27610958661525,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2012",4.54923918842603,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2013",4.71403804580434,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2014",5.0758596798973,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2015",5.42769661661714,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2016",5.52142605674552,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2017",5.49520818470427,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1970",2.5762129669386,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1971",2.72332741094574,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1972",3.14099253486079,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1973",2.43946676339893,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1974",2.79572075787764,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1975",2.76056391657385,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1976",3.01112868759193,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1977",3.06042558705852,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1978",2.87774096734617,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1979",2.98706659755609,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1980",3.55549475188301,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1981",3.68522423161139,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1982",4.00220898861386,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1983",3.91531820848121,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1984",3.91018757802907,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1985",3.895593285618,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1986",3.73447813338937,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1987",3.68146390039008,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1988",3.85310543098171,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1989",4.34221308969043,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1990",4.6300103736591,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1991",4.47887031495681,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1992",4.62557919459108,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1993",4.5315033167921,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1994",4.49966152553365,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1995",4.50967075757162,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1996",4.66013275116141,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1997",4.66784865986823,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1998",5.19817082471522,
"KOR","SOCBENHH","INKIND","PC_GDP","A","1999",5.07952533036746,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2000",5.00860694670494,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2001",5.72147751214861,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2002",5.66996907494814,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2003",5.93973254666671,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2004",6.1148488567384,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2005",6.36910980277937,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2006",6.80050589273112,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2007",6.77743315218923,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2008",7.14723019320553,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2009",7.5048202330487,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2010",7.07717014355398,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2011",7.37490067015287,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2012",7.51124881094266,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2013",7.64420942555763,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2014",7.85849045875277,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2015",7.84599608765009,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2016",8.02713021063646,
"KOR","SOCBENHH","INKIND","PC_GDP","A","2017",8.16758683043241,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1995",14.8475923604748,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1996",14.5951441249937,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1997",14.8232015983303,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1998",14.7903874513258,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1999",13.8053578608,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2000",13.2698543321216,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2001",14.0160751117873,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2002",14.6957329534498,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2003",15.6779965854316,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2004",15.3928940410859,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2005",15.3380392154251,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2006",14.3112517804353,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2007",13.543288259076,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2008",14.5832734635469,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2009",16.6938652118046,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2010",15.969154079371,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2011",15.306649159129,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2012",15.9343365782106,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2013",15.9693394023513,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2014",15.5256628535364,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2015",15.2426546381456,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2016",14.8365648856395,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2017",15.1591992468222,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2018",14.9959521627882,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2019",14.9633189467982,
"LUX","SOCBENHH","INKIND","PC_GDP","A","1995",8.34378261270543,
"LUX","SOCBENHH","INKIND","PC_GDP","A","1996",8.34772763987635,
"LUX","SOCBENHH","INKIND","PC_GDP","A","1997",8.39176448401155,
"LUX","SOCBENHH","INKIND","PC_GDP","A","1998",8.39897179788484,
"LUX","SOCBENHH","INKIND","PC_GDP","A","1999",8.48837514972586,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2000",8.15082619280841,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2001",8.71668724556123,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2002",9.03287073120707,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2003",9.34722298063334,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2004",9.53088399695785,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2005",9.68861313161316,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2006",8.96084759296087,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2007",8.68456599986589,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2008",9.00592977220946,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2009",10.1686086875083,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2010",10.0080188040105,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2011",9.81603010018894,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2012",10.3474742856806,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2013",10.6143404002102,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2014",10.3233440227185,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2015",10.0729387797074,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2016",9.68793048849392,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2017",10.0062720716125,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2018",10.1367543950534,
"LUX","SOCBENHH","INKIND","PC_GDP","A","2019",10.4726938924815,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2003",1.55262087838206,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2004",1.44781570268295,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2005",1.50459180657712,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2006",1.49916826362698,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2007",1.62237147874521,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2008",1.68357879890142,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2009",1.9919303949898,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2010",2.05087434308493,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2011",2.15056987771439,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2012",2.23295239614649,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2013",2.24592178149812,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2014",2.35463031485542,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2015",2.45093382402169,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2016",2.51551422280071,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2017",2.56123562481321,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2018",2.69141413338216,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2003",5.47367117095609,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2004",5.19510479631449,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2005",5.22475002840251,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2006",5.09480543812855,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2007",5.0563272067646,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2008",5.29701955233674,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2009",5.77303971877509,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2010",5.66728359007789,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2011",5.73119543991151,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2012",5.79830180781619,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2013",6.14120919793977,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2014",6.0646633297897,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2015",6.1654484081274,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2016",5.96349324804958,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2017",5.78430135588522,
"MEX","SOCBENHH","INKIND","PC_GDP","A","2018",5.69689977331606,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1995",14.1333406160578,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1996",13.5976786361988,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1997",12.603577873761,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1998",11.7297962185673,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1999",11.0821319842941,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2000",10.4303694411812,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2001",10.2768110799139,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2002",10.2909982699342,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2003",10.6429281800277,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2004",10.5323020068545,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2005",10.1642272497064,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2006",9.86303900805069,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2007",9.48818579711549,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2008",9.51254484717196,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2009",10.4904919963767,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2010",10.789017924332,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2011",10.9676347986266,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2012",11.2246273159705,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2013",11.6288119092213,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2014",11.5617368515099,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2015",11.3434916696618,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2016",11.2364594818568,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2017",10.8800968914009,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2018",10.4651057634047,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2019",10.2417212712009,
"NLD","SOCBENHH","INKIND","PC_GDP","A","1995",13.1450142164851,
"NLD","SOCBENHH","INKIND","PC_GDP","A","1996",12.5565469713457,
"NLD","SOCBENHH","INKIND","PC_GDP","A","1997",12.4076673368632,
"NLD","SOCBENHH","INKIND","PC_GDP","A","1998",12.4576776271573,
"NLD","SOCBENHH","INKIND","PC_GDP","A","1999",12.3761797934959,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2000",12.4544531390001,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2001",12.7902946993137,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2002",13.6729078076454,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2003",14.2220315516468,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2004",14.1808020616453,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2005",14.1342172475825,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2006",15.3423340506992,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2007",15.368154141835,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2008",15.4818154567845,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2009",17.2755672634042,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2010",17.7326822979817,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2011",17.5675280883328,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2012",17.7611085416392,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2013",17.4498798570094,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2014",17.3518375126571,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2015",16.8889346210479,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2016",16.5483378674275,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2017",16.3894405713775,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2018",16.4695835739543,
"NLD","SOCBENHH","INKIND","PC_GDP","A","2019",16.5593047727298,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1986",11.2384173381878,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1987",12.0475087083954,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1988",12.7300787223198,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1989",13.3623635023782,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1990",14.7738915803432,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1991",14.5737109467533,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1992",14.3120969492651,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1993",13.5045702107507,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1994",12.9023434473139,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1995",12.4651481773972,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1996",12.2708974194123,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1997",12.3875017888661,
