"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1969",10.823,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1970",10.029,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1971",9.945,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1972",10.058,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1973",9.787,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1974",9.268,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1975",9.229,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1976",9.186,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1977",9.211,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1978",9.647,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1979",9.908,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1980",9.875,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1981",9.81,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1982",9.539,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1983",9.765,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1984",9.693,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1985",9.256,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1986",9.021,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1987",9.227,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1988",9.073,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1989",9.276,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1990",9.304,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1991",9.469,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1992",9.725,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1993",10.028,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1994",10.446,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1995",10.137,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1996",9.987,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1997",9.837,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1998",9.686,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","1999",10.116,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2000",10.172,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2001",10.058,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2002",9.997,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2003",10.143,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2004",9.885,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2005",9.85,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2006",9.792,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2007",10.214,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2008",10.24,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2009",10.755,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2010",10.314,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2011",10.405,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2012",10.344,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2013",10.479,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2014",10.343,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2015",10.277,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2016",10.143,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2017",9.874,
"DEU","TAXGOODSERV","TOT","PC_GDP","A","2018",10.02,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1965",32.897,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1966",32.162,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1967",33.295,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1968",31.481,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1969",31.892,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1970",31.762,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1971",31.01,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1972",29.97,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1973",27.93,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1974",26.558,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1975",26.881,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1976",26.02,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1977",25.116,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1978",26.301,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1979",27.223,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1980",27.095,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1981",27.346,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1982",26.829,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1983",27.447,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1984",27.132,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1985",25.643,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1986",25.175,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1987",25.423,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1988",25.233,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1989",25.602,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1990",26.733,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1991",27.049,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1992",27.088,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1993",27.988,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1994",28.879,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1995",27.979,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1996",28.072,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1997",27.91,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1998",27.305,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","1999",27.975,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2000",28.067,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2001",28.73,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2002",29.072,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2003",29.305,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2004",29.19,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2005",29.079,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2006",28.39,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2007",29.274,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2008",28.918,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2009",29.808,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2010",29.459,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2011",29.142,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2012",28.423,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2013",28.499,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2014",28.203,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2015",27.791,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2016",27.107,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2017",26.281,
"DEU","TAXGOODSERV","TOT","PC_TOT_TAX","A","2018",26.24,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1965",8.368,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1966",9.03,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1967",9.368,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1968",9.809,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1969",9.802,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1970",9.261,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1971",8.941,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1972",8.755,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1973",8.289,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1974",8.046,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1975",8.753,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1976",8.728,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1977",9.041,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1978",8.973,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1979",9.593,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1980",8.557,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1981",8.661,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1982",9.798,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1983",10.187,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1984",10.551,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1985",10.49,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1986",11.741,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1987",12.517,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1988",11.22,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1989",10.232,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1990",11.219,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1991",11.707,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1992",12.506,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1993",12.147,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1994",11.608,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1995",11.604,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1996",11.801,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1997",11.793,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1998",11.465,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","1999",11.627,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2000",11.62,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2001",11.657,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2002",11.999,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2003",11.213,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2004",10.817,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2005",11.027,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2006",11.191,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2007",11.457,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2008",11.493,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2009",10.966,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2010",12.251,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2011",13.159,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2012",13.582,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2013",14.028,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2014",14.16,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2015",14.458,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2016",15.471,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2017",15.309,
"GRC","TAXGOODSERV","TOT","PC_GDP","A","2018",15.115,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1965",48.844,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1966",49.174,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1967",48.664,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1968",49.201,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1969",49.784,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1970",48.184,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1971",46.964,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1972",46.265,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1973",47.624,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1974",44.081,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1975",46.798,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1976",42.942,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1977",43.841,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1978",43.604,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1979",44.975,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1980",41.239,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1981",41.424,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1982",41.521,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1983",42.455,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1984",42.984,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1985",42.717,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1986",45.545,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1987",47.71,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1988",47.396,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1989",44.596,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1990",44.537,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1991",46.287,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1992",47.871,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1993",45.716,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1994",43.26,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1995",41.005,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1996",41.487,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1997",39.904,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1998",37.289,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","1999",36.551,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2000",34.773,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2001",36.51,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2002",36.205,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2003",35.609,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2004",35.511,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2005",34.599,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2006",36.043,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2007",36.031,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2008",36.139,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2009",35.662,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2010",38.242,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2011",39.114,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2012",37.93,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2013",39.256,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2014",39.329,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2015",39.465,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2016",39.982,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2017",39.343,
"GRC","TAXGOODSERV","TOT","PC_TOT_TAX","A","2018",39.02,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1991",14.803,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1992",15.954,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1993",16.784,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1994",15.842,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1995",16.568,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1996",16.037,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1997",14.84,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1998",14.585,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","1999",15.408,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2000",15.589,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2001",14.562,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2002",13.989,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2003",14.614,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2004",15.059,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2005",14.449,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2006",13.985,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2007",14.812,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2008",14.574,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2009",15.371,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2010",15.979,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2011",15.814,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2012",16.882,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2013",16.69,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2014",16.658,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2015",16.969,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2016",16.583,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2017",16.387,
"HUN","TAXGOODSERV","TOT","PC_GDP","A","2018",16.101,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1991",33.169,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1992",35.966,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1993",37.13,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1994",37.064,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1995",40.633,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1996",40.682,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1997",39.312,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1998",38.947,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","1999",40.334,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2000",40.484,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2001",38.724,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2002",37.443,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2003",39.233,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2004",40.684,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2005",39.55,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2006",38.282,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2007",37.606,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2008",36.941,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2009",39.468,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2010",42.879,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2011",43.625,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2012",44.018,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2013",43.973,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2014",43.831,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2015",43.899,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2016",42.36,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2017",42.926,
"HUN","TAXGOODSERV","TOT","PC_TOT_TAX","A","2018",44.048,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1965",16.116,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1970",16.489,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1975",18.558,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1980",17.443,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1981",18.653,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1982",18.855,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1983",17.084,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1984",17.708,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1985",16.921,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1986",16.435,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1987",17.032,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1988",17.585,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1989",17.079,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1990",15.61,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1991",15.688,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1992",15.663,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1993",15.221,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1994",14.759,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1995",14.937,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1996",15.348,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1997",14.932,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1998",15.502,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","1999",16.582,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2000",15.858,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2001",13.791,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2002",13.797,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2003",14.517,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2004",15.325,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2005",16.546,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2006",16.982,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2007",15.6,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2008",12.757,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2009",11.071,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2010",11.367,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2011",11.517,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2012",11.871,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2013",11.568,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2014",11.57,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2015",11.457,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2016",11.877,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2017",12.641,
"ISL","TAXGOODSERV","TOT","PC_GDP","A","2018",11.952,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1965",62.732,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1970",61.252,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1975",62.978,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1980",59.903,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1981",61.693,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1982",61.795,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1983",61.266,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1984",60.842,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1985",61.062,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1986",58.874,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1987",60.302,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1988",57.137,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1989",55.296,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1990",51.285,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1991",50.948,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1992",49.537,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1993",49.816,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1994",49.029,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1995",48.69,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1996",48.212,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1997",47.342,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1998",46.051,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","1999",46.11,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2000",44.094,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2001",40.343,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2002",40.756,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2003",41.111,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2004",42.215,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2005",41.981,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2006",42.322,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2007",40.43,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2008",36.955,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2009",35.509,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2010",35.191,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2011",34.55,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2012",34.9,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2013",33.516,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2014",30.986,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2015",32.368,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2016",23.376,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2017",33.708,
"ISL","TAXGOODSERV","TOT","PC_TOT_TAX","A","2018",32.574,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1965",12.904,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1966",14.033,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1967",14.279,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1968",14.277,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1969",15.078,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1970",14.454,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1971",14.149,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1972",13.484,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1973",13.688,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1974",13.32,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1975",12.959,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1976",14.75,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1977",13.736,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1978",13,
"IRL","TAXGOODSERV","TOT","PC_GDP","A","1979",12.146,
