"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",8.727,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",9.941,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",10.675,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",9.729,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",8.044,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",7.472,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",7.805,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",8.484,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",9.331,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",9.647,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",7.402,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",6.628,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",7.069,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",6.947,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",7.032,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",7.279,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",7.773,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",8.897,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",9.269,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",9.649,
"LUX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",9.786,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1980",0.276,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1981",0.255,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1982",0.201,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1983",0.156,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1984",0.12,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1985",0.073,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1986",0.123,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1987",0.093,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1988",0.116,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1989",0.14,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1990",0.227,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1991",0.278,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1992",0.322,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1993",0.302,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1994",0.285,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1995",0.244,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1996",0.218,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1997",0.202,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1998",0.203,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","1999",0.2,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2000",0.209,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2001",0.237,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2002",0.26,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2003",0.262,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2004",0.26,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2005",0.28,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2006",0.278,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2007",0.288,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2008",0.29,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2009",0.292,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2010",0.291,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2011",0.281,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2012",0.286,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2013",0.284,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2014",0.315,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2015",0.311,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2016",0.315,
"MEX","TAXPROPERTY","TOT","PC_GDP","A","2017",0.309,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",1.946,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",1.848,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",1.434,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",0.998,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",0.787,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",0.49,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",0.871,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",0.618,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",0.8,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",0.929,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",1.876,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",2.267,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",2.516,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",2.516,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",2.375,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",2.409,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",2.202,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",1.926,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",1.852,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",1.708,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",1.82,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",1.94,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",2.062,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",2.065,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",2.249,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",2.466,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",2.402,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",2.399,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",2.303,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",2.34,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",2.27,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",2.2,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",2.258,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",2.135,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",2.296,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",1.953,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",1.893,
"MEX","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",1.923,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1965",1.335,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1966",1.19,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1967",1.114,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1968",1.18,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1969",1.14,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1970",1.099,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1971",1.001,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1972",0.949,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1973",1.037,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1974",1.034,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1975",0.9,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1976",0.992,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1977",1.245,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1978",1.505,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1979",1.504,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1980",1.425,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1981",1.338,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1982",1.319,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1983",1.292,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1984",1.295,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1985",1.365,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1986",1.435,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1987",1.535,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1988",1.468,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1989",1.504,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1990",1.451,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1991",1.491,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1992",1.49,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1993",1.581,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1994",1.662,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1995",1.568,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1996",1.69,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1997",1.766,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1998",1.807,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","1999",1.9,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2000",1.946,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2001",1.798,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2002",1.849,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2003",1.766,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2004",1.832,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2005",1.92,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2006",1.683,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2007",1.674,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2008",1.529,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2009",1.387,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2010",1.372,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2011",1.216,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2012",1.081,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2013",1.224,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2014",1.431,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2015",1.416,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2016",1.52,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2017",1.556,
"NLD","TAXPROPERTY","TOT","PC_GDP","A","2018",1.563,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",4.379,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",3.742,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",3.405,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",3.535,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",3.545,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",3.334,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",2.914,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",2.681,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",2.851,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",2.81,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",2.386,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",2.638,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",3.24,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",3.855,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",3.811,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",3.586,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",3.438,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",3.332,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",3.18,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",3.324,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",3.474,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",3.595,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",3.645,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",3.489,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",3.79,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",3.655,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",3.573,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",3.6,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",3.802,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",4.184,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",4.209,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",4.526,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",4.798,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",4.984,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",5.112,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",5.273,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",5.05,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",5.281,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",5.075,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",5.263,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",5.483,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",4.668,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",4.69,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",4.253,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",3.97,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",3.848,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",3.432,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",3.039,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",3.39,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",3.861,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",3.825,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",3.957,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",4.021,
"NLD","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",4.034,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1965",2.827,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1966",2.843,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1967",3.055,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1968",2.765,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1969",2.838,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1970",2.756,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1971",2.413,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1972",2.467,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1973",2.344,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1974",2.562,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1975",2.773,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1976",2.657,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1977",2.565,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1978",2.599,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1979",2.511,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1980",2.509,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1981",2.587,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1982",2.572,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1983",2.469,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1984",2.348,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1985",2.322,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1986",2.338,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1987",2.443,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1988",2.261,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1989",2.426,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1990",2.476,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1991",2.201,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1992",2.094,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1993",1.934,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1994",1.893,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1995",1.911,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1996",1.879,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1997",1.83,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1998",1.813,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","1999",1.886,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2000",1.728,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2001",1.669,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2002",1.703,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2003",1.699,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2004",1.723,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2005",1.768,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2006",1.827,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2007",1.807,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2008",1.943,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2009",1.961,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2010",2.001,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2011",1.997,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2012",2.005,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2013",1.937,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2014",1.958,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2015",1.962,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2016",1.923,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2017",1.919,
"NZL","TAXPROPERTY","TOT","PC_GDP","A","2018",1.954,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",11.538,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1966",11.269,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1967",11.194,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1968",11.665,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1969",11.441,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1970",10.394,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1971",9.104,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1972",9.501,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1973",8.523,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1974",8.476,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1975",9.246,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1976",8.938,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1977",8.074,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1978",8.579,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1979",7.966,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1980",7.924,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1981",7.94,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1982",7.905,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1983",8.171,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1984",7.756,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1985",7.441,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1986",7.308,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1987",6.967,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1988",6.591,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1989",6.588,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1990",6.844,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1991",6.41,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1992",6.024,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1993",5.547,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1994",5.343,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1995",5.372,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1996",5.566,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1997",5.394,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1998",5.616,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","1999",5.836,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2000",5.311,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2001",5.226,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2002",5.123,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2003",5.124,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2004",5.036,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2005",4.904,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2006",5.179,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2007",5.335,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2008",5.907,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2009",6.483,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2010",6.61,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2011",6.646,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2012",6.336,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2013",6.352,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2014",6.256,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2015",6.191,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2016",6.07,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2017",5.982,
"NZL","TAXPROPERTY","TOT","PC_TOT_TAX","A","2018",5.978,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1965",0.914,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1966",0.847,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1967",0.844,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1968",0.892,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1969",0.94,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1970",0.819,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1971",0.768,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1972",0.836,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1973",0.867,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1974",1.04,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1975",0.898,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1976",0.786,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1977",0.77,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1978",0.74,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1979",0.749,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1980",0.721,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1981",0.744,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1982",0.737,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1983",0.739,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1984",0.759,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1985",0.81,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1986",0.911,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1987",1.029,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1988",1.16,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1989",1.17,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1990",1.185,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1991",1.161,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1992",1.147,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1993",1.045,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1994",1.091,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1995",1.126,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1996",1.119,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1997",1.086,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1998",0.991,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","1999",1.027,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2000",0.965,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2001",1.022,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2002",1.035,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2003",1.061,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2004",1.098,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2005",1.09,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2006",1.163,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2007",1.179,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2008",1.141,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2009",1.197,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2010",1.19,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2011",1.173,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2012",1.189,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2013",1.212,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2014",1.223,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2015",1.141,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2016",1.258,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2017",1.297,
"NOR","TAXPROPERTY","TOT","PC_GDP","A","2018",1.293,
"NOR","TAXPROPERTY","TOT","PC_TOT_TAX","A","1965",3.105,
